1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
b1618	UidR	uidR	b1615	uidC	-	Weak
b1618	UidR	uidR	b1618	uidR	-	Weak
b4191	UlaR	ulaR	b4194	ulaB	-	Confirmed
b4191	UlaR	ulaR	b4195	ulaC	-	Confirmed
b4191	UlaR	ulaR	b4192	ulaG	-	Confirmed
b4191	UlaR	ulaR	b4193	ulaA	-	Confirmed
b4191	UlaR	ulaR	b4196	ulaD	-	Confirmed
b4191	UlaR	ulaR	b4197	ulaE	-	Confirmed
b4191	UlaR	ulaR	b4198	ulaF	-	Confirmed
b4393	TrpR	trpR	b1704	aroH	-	Strong
b4393	TrpR	trpR	b0388	aroL	-	Confirmed
b4393	TrpR	trpR	b0390	aroM	-	Confirmed
b4393	TrpR	trpR	b3161	mtr	-	Confirmed
b4393	TrpR	trpR	b1260	trpA	-	Confirmed
b4393	TrpR	trpR	b1261	trpB	-	Confirmed
b4393	TrpR	trpR	b1262	trpC	-	Confirmed
b4393	TrpR	trpR	b1263	trpD	-	Confirmed
b4393	TrpR	trpR	b1264	trpE	-	Confirmed
b4393	TrpR	trpR	b4393	trpR	-	Strong
b4393	TrpR	trpR	b0389	yaiA	-	Confirmed
b4393	TrpR	trpR	b1265	trpL	-	Confirmed
b3418	MalT	malT	b4036	lamB	+	Confirmed
b3418	MalT	malT	b4034	malE	+	Confirmed
b3418	MalT	malT	b4033	malF	+	Confirmed
b3418	MalT	malT	b4032	malG	+	Confirmed
b3418	MalT	malT	b4035	malK	+	Confirmed
b3418	MalT	malT	b4037	malM	+	Confirmed
b3418	MalT	malT	b3417	malP	+	Confirmed
b3418	MalT	malT	b3416	malQ	+	Confirmed
b3418	MalT	malT	b0403	malZ	+	Weak
b3418	MalT	malT	b3571	malS	+	Weak
b3418	MalT	malT	b4807	malH	+	Confirmed
b0113	PdhR	pdhR	b0114	aceE	-	Confirmed
b0113	PdhR	pdhR	b0115	aceF	-	Confirmed
b0113	PdhR	pdhR	b0432	cyoA	-	Confirmed
b0113	PdhR	pdhR	b0431	cyoB	-	Confirmed
b0113	PdhR	pdhR	b0430	cyoC	-	Confirmed
b0113	PdhR	pdhR	b0429	cyoD	-	Confirmed
b0113	PdhR	pdhR	b0428	cyoE	-	Confirmed
b0113	PdhR	pdhR	b0092	ddlB	-	Strong
b0113	PdhR	pdhR	b0096	lpxC	-	Strong
b0113	PdhR	pdhR	b4291	fecA	+	Weak
b0113	PdhR	pdhR	b4290	fecB	+	Weak
b0113	PdhR	pdhR	b4289	fecC	+	Weak
b0113	PdhR	pdhR	b4288	fecD	+	Weak
b0113	PdhR	pdhR	b4287	fecE	+	Weak
b0113	PdhR	pdhR	b0094	ftsA	-	Strong
b0113	PdhR	pdhR	b0084	ftsI	-	Strong
b0113	PdhR	pdhR	b0093	ftsQ	-	Strong
b0113	PdhR	pdhR	b0089	ftsW	-	Strong
b0113	PdhR	pdhR	b0095	ftsZ	-	Strong
b0113	PdhR	pdhR	b0154	hemL	-	Weak
b0113	PdhR	pdhR	b0460	hha	-	Weak
b0113	PdhR	pdhR	b0116	lpd	-	Confirmed
b0113	PdhR	pdhR	b0087	mraY	-	Strong
b0113	PdhR	pdhR	b0091	murC	-	Strong
b0113	PdhR	pdhR	b0088	murD	-	Strong
b0113	PdhR	pdhR	b0085	murE	-	Strong
b0113	PdhR	pdhR	b0086	murF	-	Strong
b0113	PdhR	pdhR	b0090	murG	-	Strong
b0113	PdhR	pdhR	b1109	ndh	-	Confirmed
b0113	PdhR	pdhR	b1702	ppsA	+	Confirmed
b0113	PdhR	pdhR	b0081	mraZ	-	Strong
b0113	PdhR	pdhR	b0082	rsmH	-	Strong
b0113	PdhR	pdhR	b0083	ftsL	-	Strong
b0113	PdhR	pdhR	b0113	pdhR	-	Confirmed
b0113	PdhR	pdhR	b1703	ppsR	+	Confirmed
b0113	PdhR	pdhR	b2579	grcA	-	Strong
b0113	PdhR	pdhR	b0461	tomB	-	Weak
b0113	PdhR	pdhR	b2976	glcB	-	Confirmed
b0113	PdhR	pdhR	b4467	glcF	-	Confirmed
b0113	PdhR	pdhR	b2975	glcA	-	Confirmed
b0113	PdhR	pdhR	b2977	glcG	-	Confirmed
b0113	PdhR	pdhR	b4468	glcE	-	Confirmed
b0113	PdhR	pdhR	b2979	glcD	-	Confirmed
b3762	HdfR	hdfR	b1891	flhC	-	Strong
b3762	HdfR	hdfR	b1892	flhD	-	Strong
b3762	HdfR	hdfR	b3212	gltB	+	Strong
b3762	HdfR	hdfR	b3213	gltD	+	Strong
b3762	HdfR	hdfR	b3764	maoP	+	Weak
b3762	HdfR	hdfR	b3214	gltF	+	Strong
b1642	SlyA	slyA	b4293	fecI	-	Strong
b1642	SlyA	slyA	b4292	fecR	-	Strong
b1642	SlyA	slyA	b0076	leuO	+	Strong
b1642	SlyA	slyA	b3335	gspO	+	Strong
b1642	SlyA	slyA	b3995	rsd	+	Strong
b1642	SlyA	slyA	b3334	gspM	+	Strong
b1642	SlyA	slyA	b0622	pagP	+	Weak
b1642	SlyA	slyA	b4302	sgcA	-	Strong
b1642	SlyA	slyA	b4304	sgcC	-	Strong
b1642	SlyA	slyA	b4305	sgcX	-	Strong
b1642	SlyA	slyA	b4337	mdtM	+	Strong
b1642	SlyA	slyA	b2754	cas2	+	Strong
b1642	SlyA	slyA	b0953	rmf	+	Strong
b1642	SlyA	slyA	b0938	elfA	+	Strong
b1642	SlyA	slyA	b1182	hlyE	+	Strong
b1642	SlyA	slyA	b1388	paaA	+	Strong
b1642	SlyA	slyA	b1389	paaB	+	Strong
b1642	SlyA	slyA	b1390	paaC	+	Strong
b1642	SlyA	slyA	b1391	paaD	+	Strong
b1642	SlyA	slyA	b1392	paaE	+	Strong
b1642	SlyA	slyA	b1393	paaF	+	Strong
b1642	SlyA	slyA	b1394	paaG	+	Strong
b1642	SlyA	slyA	b1395	paaH	+	Strong
b1642	SlyA	slyA	b1396	paaI	+	Strong
b1642	SlyA	slyA	b1397	paaJ	+	Strong
b1642	SlyA	slyA	b1398	paaK	+	Strong
b1642	SlyA	slyA	b1642	slyA	+	Confirmed
b1642	SlyA	slyA	b2755	cas1	+	Strong
b1642	SlyA	slyA	b2756	casE	+	Strong
b1642	SlyA	slyA	b2757	casD	+	Strong
b1642	SlyA	slyA	b2758	casC	+	Strong
b1642	SlyA	slyA	b2759	casB	+	Strong
b1642	SlyA	slyA	b2760	casA	+	Strong
b1642	SlyA	slyA	b3324	gspC	+	Strong
b1642	SlyA	slyA	b3325	gspD	+	Strong
b1642	SlyA	slyA	b3326	gspE	+	Strong
b1642	SlyA	slyA	b3327	gspF	+	Strong
b1642	SlyA	slyA	b3328	gspG	+	Strong
b1642	SlyA	slyA	b3329	gspH	+	Strong
b1642	SlyA	slyA	b3330	gspI	+	Strong
b1642	SlyA	slyA	b3331	gspJ	+	Strong
b1642	SlyA	slyA	b3332	gspK	+	Strong
b1642	SlyA	slyA	b3333	gspL	+	Strong
b1642	SlyA	slyA	b4300	sgcR	-	Strong
b1642	SlyA	slyA	b4301	sgcE	-	Strong
b1642	SlyA	slyA	b4303	sgcQ	-	Strong
b1642	SlyA	slyA	b4336	yjiN	+	Strong
b1642	SlyA	slyA	b4565	sgcB	-	Strong
b3025	QseB	qseB	b3702	dnaA	-	Strong
b3025	QseB	qseB	b4314	fimA	+	Weak
b3025	QseB	qseB	b4316	fimC	+	Weak
b3025	QseB	qseB	b4317	fimD	+	Weak
b3025	QseB	qseB	b4318	fimF	+	Weak
b3025	QseB	qseB	b4319	fimG	+	Weak
b3025	QseB	qseB	b4320	fimH	+	Weak
b3025	QseB	qseB	b1891	flhC	+	Weak
b3025	QseB	qseB	b1892	flhD	+	Weak
b3025	QseB	qseB	b4315	fimI	+	Weak
b3025	QseB	qseB	b3026	qseC	+	Strong
b3025	QseB	qseB	b1384	feaR	+	Weak
b3025	QseB	qseB	b1384	feaR	-	Weak
b3025	QseB	qseB	b3025	qseB	+	Strong
b1499	YdeO	ydeO	b0980	appA	+	Strong
b1499	YdeO	ydeO	b0972	hyaA	+	Strong
b1499	YdeO	ydeO	b0973	hyaB	+	Strong
b1499	YdeO	ydeO	b0974	hyaC	+	Strong
b1499	YdeO	ydeO	b0975	hyaD	+	Strong
b1499	YdeO	ydeO	b0976	hyaE	+	Strong
b1499	YdeO	ydeO	b0977	hyaF	+	Strong
b1499	YdeO	ydeO	b0020	nhaR	+	Strong
b1499	YdeO	ydeO	b0979	appB	+	Strong
b1499	YdeO	ydeO	b0978	appC	+	Strong
b1499	YdeO	ydeO	b3512	gadE	+	Strong
b1499	YdeO	ydeO	b3922	yiiS	+	Strong
b1499	YdeO	ydeO	b3923	uspD	+	Strong
b1499	YdeO	ydeO	b3507	dctR	+	Strong
b1499	YdeO	ydeO	b3506	slp	+	Strong
b1499	YdeO	ydeO	b3513	mdtE	+	Strong
b1499	YdeO	ydeO	b3514	mdtF	+	Strong
b1499	YdeO	ydeO	b3515	gadW	+	Strong
b1499	YdeO	ydeO	b1499	ydeO	-	Weak
b1499	YdeO	ydeO	b1500	safA	-	Weak
b1499	YdeO	ydeO	b4592	appX	+	Strong
b1499	YdeO	ydeO	b4718	gadF	+	Strong
b0064	AraC	araC	b0062	araA	+	Confirmed
b0064	AraC	araC	b0062	araA	-	Confirmed
b0064	AraC	araC	b0063	araB	+	Confirmed
b0064	AraC	araC	b0063	araB	-	Confirmed
b0064	AraC	araC	b0064	araC	+	Confirmed
b0064	AraC	araC	b0064	araC	-	Confirmed
b0064	AraC	araC	b0061	araD	+	Confirmed
b0064	AraC	araC	b0061	araD	-	Confirmed
b0064	AraC	araC	b2841	araE	+	Strong
b0064	AraC	araC	b1901	araF	+	Confirmed
b0064	AraC	araC	b1900	araG	+	Confirmed
b0064	AraC	araC	b1898	araH	+	Confirmed
b0064	AraC	araC	b0396	araJ	+	Strong
b0064	AraC	araC	b3565	xylA	-	Strong
b0064	AraC	araC	b3564	xylB	-	Strong
b0064	AraC	araC	b2840	ygeA	+	Strong
b0064	AraC	araC	b4231	yjfF	-	Strong
b0064	AraC	araC	b4227	ytfQ	-	Strong
b0064	AraC	araC	b4228	ytfR	-	Strong
b0064	AraC	araC	b4230	ytfT	-	Strong
b0064	AraC	araC	b1497	ydeM	-	Weak
b0064	AraC	araC	b1498	ydeN	-	Weak
b3905	RhaS	rhaS	b3906	rhaR	+	Strong
b3905	RhaS	rhaS	b3906	rhaR	?	Strong
b3905	RhaS	rhaS	b3905	rhaS	+	Strong
b3905	RhaS	rhaS	b3905	rhaS	?	Strong
b3905	RhaS	rhaS	b3907	rhaT	+	Confirmed
b3905	RhaS	rhaS	b3907	rhaT	?	Strong
b3905	RhaS	rhaS	b3902	rhaD	+	Confirmed
b3905	RhaS	rhaS	b3903	rhaA	+	Confirmed
b3905	RhaS	rhaS	b3904	rhaB	+	Confirmed
b4118	MelR	melR	b4119	melA	+	Confirmed
b4118	MelR	melR	b4119	melA	-	Confirmed
b4118	MelR	melR	b4120	melB	+	Confirmed
b4118	MelR	melR	b4120	melB	-	Confirmed
b4118	MelR	melR	b4118	melR	+	Confirmed
b4118	MelR	melR	b4118	melR	-	Confirmed
b3934	CytR	cytR	b2143	cdd	-	Confirmed
b3934	CytR	cytR	b3934	cytR	-	Confirmed
b3934	CytR	cytR	b4382	deoA	-	Confirmed
b3934	CytR	cytR	b4383	deoB	-	Confirmed
b3934	CytR	cytR	b4381	deoC	-	Confirmed
b3934	CytR	cytR	b4384	deoD	-	Confirmed
b3934	CytR	cytR	b2964	nupG	-	Strong
b3934	CytR	cytR	b3363	ppiA	-	Strong
b3934	CytR	cytR	b3461	rpoH	-	Strong
b3934	CytR	cytR	b0411	tsx	-	Confirmed
b3934	CytR	cytR	b3831	udp	-	Confirmed
b3934	CytR	cytR	b2393	nupC	-	Weak
b3934	CytR	cytR	b1036	ycdZ	-	Weak
b2808	GcvA	gcvA	b2904	gcvH	+	Confirmed
b2808	GcvA	gcvA	b2904	gcvH	-	Confirmed
b2808	GcvA	gcvA	b2905	gcvT	+	Confirmed
b2808	GcvA	gcvA	b2905	gcvT	-	Confirmed
b2808	GcvA	gcvA	b2808	gcvA	-	Confirmed
b2808	GcvA	gcvA	b2903	gcvP	+	Confirmed
b2808	GcvA	gcvA	b2903	gcvP	-	Confirmed
b2808	GcvA	gcvA	b4443	gcvB	+	Confirmed
b0995	TorR	torR	b3708	tnaA	+	Strong
b0995	TorR	torR	b3709	tnaB	+	Strong
b0995	TorR	torR	b3707	tnaC	+	Strong
b0995	TorR	torR	b3510	hdeA	+	Weak
b0995	TorR	torR	b3509	hdeB	+	Weak
b0995	TorR	torR	b3508	yhiD	+	Weak
b0995	TorR	torR	b0997	torA	+	Confirmed
b0995	TorR	torR	b0996	torC	+	Confirmed
b0995	TorR	torR	b0998	torD	+	Confirmed
b0995	TorR	torR	b3516	gadX	-	Weak
b0995	TorR	torR	b0995	torR	-	Confirmed
b0995	TorR	torR	b3517	gadA	-	Weak
b3131	AgaR	agaR	b3135	agaA	-	Confirmed
b3131	AgaR	agaR	b3137	kbaY	-	Confirmed
b3131	AgaR	agaR	b3138	agaB	-	Confirmed
b3131	AgaR	agaR	b3139	agaC	-	Confirmed
b3131	AgaR	agaR	b3131	agaR	-	Confirmed
b3131	AgaR	agaR	b3132	kbaZ	-	Confirmed
b3131	AgaR	agaR	b3133	agaV	-	Confirmed
b3131	AgaR	agaR	b3134	agaW	-	Confirmed
b3131	AgaR	agaR	b3136	agaS	-	Confirmed
b3131	AgaR	agaR	b3140	agaD	-	Confirmed
b3131	AgaR	agaR	b3141	agaI	-	Confirmed
b3226	NanR	nanR	b4312	fimB	+	Confirmed
b3226	NanR	nanR	b3225	nanA	-	Confirmed
b3226	NanR	nanR	b4279	nanX	-	Confirmed
b3226	NanR	nanR	b3224	nanT	-	Confirmed
b3226	NanR	nanR	b3221	nanQ	-	Confirmed
b3226	NanR	nanR	b3222	nanK	-	Confirmed
b3226	NanR	nanR	b3223	nanE	-	Confirmed
b3226	NanR	nanR	b4280	nanY	-	Confirmed
b3226	NanR	nanR	b4309	nanS	-	Confirmed
b3226	NanR	nanR	b4310	nanM	-	Confirmed
b3226	NanR	nanR	b4311	nanC	-	Confirmed
b2213	Ada	ada	b2213	ada	+	Confirmed
b2213	Ada	ada	b2213	ada	-	Confirmed
b2213	Ada	ada	b2212	alkB	+	Confirmed
b2213	Ada	ada	b2212	alkB	-	Confirmed
b2213	Ada	ada	b2068	alkA	+	Confirmed
b2213	Ada	ada	b4187	aidB	+	Strong
b3973	BirA	birA	b0774	bioA	-	Strong
b3973	BirA	birA	b0775	bioB	-	Strong
b3973	BirA	birA	b0777	bioC	-	Strong
b3973	BirA	birA	b0778	bioD	-	Strong
b3973	BirA	birA	b0776	bioF	-	Strong
b0840	DeoR	deoR	b4382	deoA	-	Strong
b0840	DeoR	deoR	b4383	deoB	-	Strong
b0840	DeoR	deoR	b4381	deoC	-	Strong
b0840	DeoR	deoR	b4384	deoD	-	Strong
b0840	DeoR	deoR	b2964	nupG	-	Weak
b0840	DeoR	deoR	b0411	tsx	-	Strong
b2151	GalS	galS	b0759	galE	+	Strong
b2151	GalS	galS	b0759	galE	-	Strong
b2151	GalS	galS	b0757	galK	+	Strong
b2151	GalS	galS	b0757	galK	-	Strong
b2151	GalS	galS	b2837	galR	-	Weak
b2151	GalS	galS	b2151	galS	-	Weak
b2151	GalS	galS	b0758	galT	+	Strong
b2151	GalS	galS	b0758	galT	-	Strong
b2151	GalS	galS	b2149	mglA	-	Weak
b2151	GalS	galS	b2150	mglB	-	Weak
b2151	GalS	galS	b2148	mglC	-	Weak
b2151	GalS	galS	b0756	galM	+	Strong
b2151	GalS	galS	b0756	galM	-	Strong
b2151	GalS	galS	b2943	galP	-	Confirmed
b2837	GalR	galR	b0759	galE	+	Confirmed
b2837	GalR	galR	b0759	galE	-	Confirmed
b2837	GalR	galR	b0757	galK	+	Confirmed
b2837	GalR	galR	b0757	galK	-	Confirmed
b2837	GalR	galR	b2837	galR	-	Strong
b2837	GalR	galR	b2151	galS	-	Weak
b2837	GalR	galR	b0758	galT	+	Confirmed
b2837	GalR	galR	b0758	galT	-	Confirmed
b2837	GalR	galR	b2149	mglA	-	Weak
b2837	GalR	galR	b2150	mglB	-	Weak
b2837	GalR	galR	b2148	mglC	-	Weak
b2837	GalR	galR	b0756	galM	+	Confirmed
b2837	GalR	galR	b0756	galM	-	Confirmed
b2837	GalR	galR	b2943	galP	-	Confirmed
b3423	GlpR	glpR	b2241	glpA	-	Confirmed
b3423	GlpR	glpR	b2242	glpB	-	Confirmed
b3423	GlpR	glpR	b2243	glpC	-	Confirmed
b3423	GlpR	glpR	b3426	glpD	-	Confirmed
b3423	GlpR	glpR	b3927	glpF	-	Strong
b3423	GlpR	glpR	b3926	glpK	-	Strong
b3423	GlpR	glpR	b2239	glpQ	-	Confirmed
b3423	GlpR	glpR	b2240	glpT	-	Confirmed
b3423	GlpR	glpR	b3925	glpX	-	Strong
b0345	LacI	lacI	b0342	lacA	-	Confirmed
b0345	LacI	lacI	b0343	lacY	-	Confirmed
b0345	LacI	lacI	b0344	lacZ	-	Confirmed
b4043	LexA	lexA	b0092	ddlB	-	Weak
b4043	LexA	lexA	b3066	dnaG	-	Strong
b4043	LexA	lexA	b0096	lpxC	-	Weak
b4043	LexA	lexA	b0094	ftsA	-	Weak
b4043	LexA	lexA	b0084	ftsI	-	Weak
b4043	LexA	lexA	b0093	ftsQ	-	Weak
b4043	LexA	lexA	b0089	ftsW	-	Weak
b4043	LexA	lexA	b0095	ftsZ	-	Weak
b4043	LexA	lexA	b4043	lexA	-	Confirmed
b4043	LexA	lexA	b0087	mraY	-	Weak
b4043	LexA	lexA	b0091	murC	-	Weak
b4043	LexA	lexA	b0088	murD	-	Weak
b4043	LexA	lexA	b0085	murE	-	Weak
b4043	LexA	lexA	b0086	murF	-	Weak
b4043	LexA	lexA	b0090	murG	-	Weak
b4043	LexA	lexA	b0708	phr	-	Weak
b4043	LexA	lexA	b0060	polB	-	Strong
b4043	LexA	lexA	b2821	ptrA	-	Confirmed
b4043	LexA	lexA	b2699	recA	-	Strong
b4043	LexA	lexA	b2820	recB	-	Confirmed
b4043	LexA	lexA	b2819	recD	-	Confirmed
b4043	LexA	lexA	b2616	recN	-	Confirmed
b4043	LexA	lexA	b3822	recQ	-	Weak
b4043	LexA	lexA	b3067	rpoD	-	Strong
b4043	LexA	lexA	b3065	rpsU	-	Strong
b4043	LexA	lexA	b4059	ssb	-	Weak
b4043	LexA	lexA	b0958	sulA	-	Weak
b4043	LexA	lexA	b1184	umuC	-	Strong
b4043	LexA	lexA	b1183	umuD	-	Strong
b4043	LexA	lexA	b4058	uvrA	-	Weak
b4043	LexA	lexA	b0779	uvrB	-	Confirmed
b4043	LexA	lexA	b1913	uvrC	-	Weak
b4043	LexA	lexA	b3813	uvrD	-	Weak
b4043	LexA	lexA	b0083	ftsL	-	Weak
b4043	LexA	lexA	b1914	uvrY	-	Weak
b4043	LexA	lexA	b3645	dinD	-	Strong
b4043	LexA	lexA	b0799	dinG	-	Strong
b4043	LexA	lexA	b4044	dinF	-	Confirmed
b4043	LexA	lexA	b0800	ybiB	-	Strong
b4043	LexA	lexA	b0685	ybfE	-	Weak
b4043	LexA	lexA	b1848	yebG	-	Strong
b4043	LexA	lexA	b2009	sbmC	-	Strong
b4043	LexA	lexA	b2115	yehF	-	Weak
b4043	LexA	lexA	b2698	recX	-	Strong
b4043	LexA	lexA	b4415	hokE	-	Weak
b4043	LexA	lexA	b4618	tisB	-	Strong
b4043	LexA	lexA	b4613	dinQ	-	Weak
b4043	LexA	lexA	b0225	yafQ	-	Weak
b4043	LexA	lexA	b0226	dinJ	-	Weak
b4043	LexA	lexA	b0231	dinB	-	Weak
b4043	LexA	lexA	b0232	yafN	-	Weak
b4043	LexA	lexA	b0233	yafO	-	Weak
b4043	LexA	lexA	b0234	yafP	-	Weak
b4043	LexA	lexA	b0890	ftsK	-	Strong
b4043	LexA	lexA	b1061	dinI	-	Confirmed
b4043	LexA	lexA	b1728	ydjM	-	Confirmed
b4043	LexA	lexA	b1741	cho	-	Weak
b4043	LexA	lexA	b1808	yoaA	-	Strong
b4043	LexA	lexA	b3558	insK	-	Weak
b4043	LexA	lexA	b4347	symE	-	Strong
b4043	LexA	lexA	b1861	ruvA	-	Strong
b4043	LexA	lexA	b1860	ruvB	-	Strong
b3828	MetR	metR	b2551	glyA	+	Confirmed
b3828	MetR	metR	b2551	glyA	-	Confirmed
b3828	MetR	metR	b2552	hmp	+	Confirmed
b3828	MetR	metR	b3829	metE	+	Confirmed
b3828	MetR	metR	b4019	metH	+	Weak
b3828	MetR	metR	b3828	metR	-	Confirmed
b1658	PurR	purR	b0032	carA	-	Strong
b1658	PurR	purR	b0033	carB	-	Strong
b1658	PurR	purR	b2313	cvpA	-	Confirmed
b1658	PurR	purR	b2904	gcvH	-	Weak
b1658	PurR	purR	b2553	glnB	-	Strong
b1658	PurR	purR	b2551	glyA	-	Confirmed
b1658	PurR	purR	b2507	guaA	-	Strong
b1658	PurR	purR	b2508	guaB	-	Strong
b1658	PurR	purR	b1207	prs	-	Strong
b1658	PurR	purR	b4177	purA	-	Strong
b1658	PurR	purR	b2476	purC	-	Confirmed
b1658	PurR	purR	b4005	purD	-	Confirmed
b1658	PurR	purR	b0523	purE	-	Strong
b1658	PurR	purR	b2312	purF	-	Confirmed
b1658	PurR	purR	b4006	purH	-	Confirmed
b1658	PurR	purR	b0522	purK	-	Strong
b1658	PurR	purR	b2557	purL	-	Strong
b1658	PurR	purR	b2499	purM	-	Confirmed
b1658	PurR	purR	b2500	purN	-	Confirmed
b1658	PurR	purR	b1658	purR	-	Confirmed
b1658	PurR	purR	b1062	pyrC	-	Confirmed
b1658	PurR	purR	b0945	pyrD	-	Strong
b1658	PurR	purR	b2938	speA	-	Strong
b1658	PurR	purR	b2937	speB	-	Strong
b1658	PurR	purR	b2311	ubiX	-	Confirmed
b1658	PurR	purR	b1131	purB	-	Strong
b1658	PurR	purR	b0337	codA	-	Strong
b1658	PurR	purR	b0336	codB	-	Strong
b1658	PurR	purR	b1132	hflD	-	Strong
b1658	PurR	purR	b2905	gcvT	-	Weak
b1658	PurR	purR	b1849	purT	-	Confirmed
b1658	PurR	purR	b2903	gcvP	-	Weak
b3906	RhaR	rhaR	b3906	rhaR	+	Confirmed
b3906	RhaR	rhaR	b3905	rhaS	+	Confirmed
b3773	IlvY	ilvY	b3774	ilvC	+	Confirmed
b3773	IlvY	ilvY	b3773	ilvY	-	Confirmed
b2624	AlpA	alpA	b0399	phoB	-	Weak
b2624	AlpA	alpA	b0400	phoR	-	Weak
b2624	AlpA	alpA	b2622	intA	+	Weak
b0564	AppY	appY	b0980	appA	+	Weak
b0564	AppY	appY	b0972	hyaA	+	Weak
b0564	AppY	appY	b0973	hyaB	+	Weak
b0564	AppY	appY	b0974	hyaC	+	Weak
b0564	AppY	appY	b0975	hyaD	+	Weak
b0564	AppY	appY	b0976	hyaE	+	Weak
b0564	AppY	appY	b0977	hyaF	+	Weak
b0564	AppY	appY	b0979	appB	+	Weak
b0564	AppY	appY	b0978	appC	+	Weak
b0564	AppY	appY	b4592	appX	+	Weak
b3743	AsnC	asnC	b3744	asnA	+	Weak
b3743	AsnC	asnC	b3743	asnC	-	Weak
b3743	AsnC	asnC	b3741	mnmG	-	Weak
b3743	AsnC	asnC	b3742	mioC	-	Weak
b2220	AtoC	atoC	b2221	atoD	+	Confirmed
b2220	AtoC	atoC	b2222	atoA	+	Confirmed
b2220	AtoC	atoC	b2223	atoE	+	Confirmed
b2220	AtoC	atoC	b2224	atoB	+	Confirmed
b0313	BetI	betI	b0311	betA	-	Confirmed
b0313	BetI	betI	b0312	betB	-	Confirmed
b0313	BetI	betI	b0313	betI	-	Confirmed
b0313	BetI	betI	b0314	betT	-	Confirmed
b3556	CspA	cspA	b2231	gyrA	+	Weak
b3556	CspA	cspA	b1237	hns	+	Strong
b0338	CynR	cynR	b0340	cynS	+	Confirmed
b0338	CynR	cynR	b0339	cynT	+	Confirmed
b0338	CynR	cynR	b0341	cynX	+	Confirmed
b0338	CynR	cynR	b0338	cynR	-	Strong
b2364	DsdC	dsdC	b2366	dsdA	+	Weak
b2364	DsdC	dsdC	b2365	dsdX	+	Weak
b2364	DsdC	dsdC	b2364	dsdC	-	Weak
b3075	EbgR	ebgR	b3076	ebgA	-	Weak
b3075	EbgR	ebgR	b3077	ebgC	-	Weak
b0080	Cra	cra	b4015	aceA	+	Confirmed
b0080	Cra	cra	b4014	aceB	+	Confirmed
b0080	Cra	cra	b0114	aceE	-	Strong
b0080	Cra	cra	b0115	aceF	-	Strong
b0080	Cra	cra	b4016	aceK	+	Confirmed
b0080	Cra	cra	b1241	adhE	-	Confirmed
b0080	Cra	cra	b0112	aroP	+	Strong
b0080	Cra	cra	b0311	betA	+	Weak
b0080	Cra	cra	b0312	betB	+	Weak
b0080	Cra	cra	b0313	betI	+	Weak
b0080	Cra	cra	b0314	betT	+	Weak
b0080	Cra	cra	b3357	crp	+	Confirmed
b0080	Cra	cra	b2417	crr	+	Confirmed
b0080	Cra	cra	b2417	crr	-	Confirmed
b0080	Cra	cra	b0733	cydA	+	Strong
b0080	Cra	cra	b0734	cydB	+	Strong
b0080	Cra	cra	b0432	cyoA	-	Weak
b0080	Cra	cra	b0431	cyoB	-	Weak
b0080	Cra	cra	b0430	cyoC	-	Weak
b0080	Cra	cra	b0429	cyoD	-	Weak
b0080	Cra	cra	b0428	cyoE	-	Weak
b0080	Cra	cra	b3368	cysG	-	Strong
b0080	Cra	cra	b1850	eda	-	Confirmed
b0080	Cra	cra	b1851	edd	-	Confirmed
b0080	Cra	cra	b2779	eno	-	Strong
b0080	Cra	cra	b2925	fbaA	-	Confirmed
b0080	Cra	cra	b2167	fruA	-	Strong
b0080	Cra	cra	b2168	fruK	-	Strong
b0080	Cra	cra	b1779	gapA	-	Confirmed
b0080	Cra	cra	b2927	epd	-	Confirmed
b0080	Cra	cra	b1136	icd	+	Strong
b0080	Cra	cra	b0116	lpd	-	Strong
b0080	Cra	cra	b1817	manX	-	Strong
b0080	Cra	cra	b1818	manY	-	Strong
b0080	Cra	cra	b1819	manZ	-	Strong
b0080	Cra	cra	b3599	mtlA	-	Strong
b0080	Cra	cra	b3600	mtlD	-	Strong
b0080	Cra	cra	b3365	nirB	-	Strong
b0080	Cra	cra	b3367	nirC	-	Strong
b0080	Cra	cra	b3366	nirD	-	Strong
b0080	Cra	cra	b3403	pck	+	Confirmed
b0080	Cra	cra	b3916	pfkA	-	Strong
b0080	Cra	cra	b2926	pgk	-	Confirmed
b0080	Cra	cra	b0871	poxB	+	Weak
b0080	Cra	cra	b3956	ppc	-	Strong
b0080	Cra	cra	b1702	ppsA	+	Strong
b0080	Cra	cra	b2415	ptsH	+	Confirmed
b0080	Cra	cra	b2415	ptsH	-	Confirmed
b0080	Cra	cra	b2416	ptsI	+	Confirmed
b0080	Cra	cra	b2416	ptsI	-	Confirmed
b0080	Cra	cra	b1676	pykF	-	Strong
b0080	Cra	cra	b3919	tpiA	-	Strong
b0080	Cra	cra	b0113	pdhR	-	Strong
b0080	Cra	cra	b1852	zwf	-	Weak
b0080	Cra	cra	b0315	pdeL	-	Confirmed
b0080	Cra	cra	b1276	acnA	+	Weak
b0080	Cra	cra	b1531	marA	-	Strong
b0080	Cra	cra	b1530	marR	-	Strong
b0080	Cra	cra	b2712	hypF	-	Strong
b0080	Cra	cra	b1532	marB	-	Strong
b0080	Cra	cra	b0070	setA	-	Weak
b0080	Cra	cra	b3601	mtlR	-	Strong
