GO	GeneName	GeneID
GO:0015969	relA	b2784
GO:0015970	relA	b2784
GO:0015970	spoT	b3650
GO:0015970	gppA	b3779
GO:0015976	rlmJ	b3499
GO:0015976	cynT	b0339
GO:0015976	hofO	b3393
GO:0015976	hofM	b3395
GO:0015976	nfuA	b3414
GO:0015976	hofP	b3392
GO:0015976	can	b0126
GO:0015976	hofN	b3394
GO:0015976	gntX	b3413
GO:0015976	adhE	b1241
GO:0015976	hofQ	b3391
GO:0015986	atpA	b3734
GO:0015986	atpD	b3732
GO:0015986	atpG	b3733
GO:0015986	atpE	b3737
GO:0015986	atpH	b3735
GO:0015986	atpC	b3731
GO:0015986	fliI	b1941
GO:0015986	atpF	b3736
GO:0015986	atpB	b3738
GO:0015990	cyoA	b0432
GO:0015990	cyoC	b0430
GO:0015990	nuoM	b2277
GO:0015990	cyoD	b0429
GO:0015990	nuoL	b2278
GO:0015990	cyoB	b0431
GO:0015990	hyfD	b2484
GO:0015990	nuoN	b2276
GO:0015990	nuoB	b2287
GO:0016024	cdsA	b0175
GO:0016024	plsC	b3018
GO:0016024	plsB	b4041
GO:0016032	dnaJ	b0015
GO:0016032	yfdQ	b2360
GO:0016032	yfdM	b2356
GO:0016036	appY	b0564
GO:0016036	yibD	b3615
GO:0016036	appA	b0980
GO:0016036	phoU	b3724
GO:0016036	ytfK	b4217
GO:0016036	iraP	b0382
GO:0016036	phoR	b0400
GO:0016036	psiE	b4030
GO:0016042	fadA	b3845
GO:0016042	pgpC	b2560
GO:0016042	fadI	b2342
GO:0016042	pgpB	b1278
GO:0016042	pgpA	b0418
GO:0016042	fadB	b3846
GO:0016042	pldA	b3821
GO:0016042	yjjU	b4377
GO:0016042	fadJ	b2341
GO:0016042	rssA	b1234
GO:0016042	hdhA	b1619
GO:0016051	fbp	b4232
GO:0016051	mdoG	b1048
GO:0016051	mdoD	b1424
GO:0016052	deoC	b4381
GO:0016052	araB	b0063
GO:0016052	bglB	b3721
GO:0016052	rhmD	b2247
GO:0016052	bglA	b2901
GO:0016052	sgbH	b3581
GO:0016052	ascB	b2716
GO:0016054	yihU	b3882
GO:0016054	ltnD	b2736
GO:0016054	glxR	b0509
GO:0016054	garR	b3125
GO:0016054	gnd	b2029
GO:0016070	rnb	b1286
GO:0016070	symE	b4347
GO:0016070	rnr	b4179
GO:0016070	rlmC	b0859
GO:0016075	rph	b3643
GO:0016075	mazF	b2782
GO:0016075	chpB	b4225
GO:0016094	ispU	b0174
GO:0016094	ispB	b3187
GO:0016114	ispG	b2515
GO:0016114	ispF	b2746
GO:0016114	dxs	b0420
GO:0016114	ispD	b2747
GO:0016114	dxr	b0173
GO:0016114	ispH	b0029
GO:0016114	ispE	b1208
GO:0016226	iscS	b2530
GO:0016226	nfuA	b3414
GO:0016226	erpA	b0156
GO:0016226	mrp	b2113
GO:0016226	iscX	b2524
GO:0016226	fdx	b2525
GO:0016226	sufE	b1679
GO:0016226	sufS	b1680
GO:0016226	sufB	b1683
GO:0016226	grxD	b1654
GO:0016226	sufC	b1682
GO:0016226	ibaG	b3190
GO:0016226	cysM	b2421
GO:0016226	bolA	b0435
GO:0016226	sufA	b1684
GO:0016226	fpr	b3924
GO:0016226	sufD	b1681
GO:0016226	iscU	b2529
GO:0016226	iscA	b2528
GO:0016226	cyaY	b3807
GO:0016226	ygfZ	b2898
GO:0016226	csdA	b2810
GO:0016226	hscA	b2526
GO:0016260	serS	b0893
GO:0016260	selD	b1764
GO:0016260	selA	b3591
GO:0016261	csdA	b2810
GO:0016261	iscS	b2530
GO:0016310	atoS	b2219
GO:0016310	metL	b3940
GO:0016310	glnL	b3869
GO:0016310	xylB	b3564
GO:0016310	hipA	b1507
GO:0016310	argB	b3959
GO:0016310	cmtB	b2934
GO:0016310	yqeA	b2874
GO:0016310	fruK	b2168
GO:0016310	ulaB	b4194
GO:0016310	frwD	b3953
GO:0016310	spoT	b3650
GO:0016310	ppk	b2501
GO:0016310	cusS	b0570
GO:0016310	baeS	b2078
GO:0016310	dhaL	b1199
GO:0016310	ptsA	b3947
GO:0016310	evgS	b2370
GO:0016310	nadK	b2615
GO:0016310	fruA	b2167
GO:0016310	yjjJ	b4385
GO:0016310	basS	b4112
GO:0016310	ulaC	b4195
GO:0016310	sgcB	b4565
GO:0016310	proB	b0242
GO:0016310	ispE	b1208
GO:0016310	yegI	b2070
GO:0016310	dhaK	b1200
GO:0016310	gsk	b0477
GO:0016310	wzc	b2060
GO:0016310	prkB	b3355
GO:0016310	phoR	b0400
GO:0016310	ptsP	b2829
GO:0016310	fucK	b2803
GO:0016310	thiL	b0417
GO:0016310	dhaM	b1198
GO:0016310	mtlA	b3599
GO:0016310	nadR	b4390
GO:0016310	phoQ	b1129
GO:0016310	srkA	b3859
GO:0016310	idnK	b4268
GO:0016310	sgcA	b4302
GO:0016310	glxK	b0514
GO:0016310	cobU	b1993
GO:0016310	cpxA	b3911
GO:0016310	pyrH	b0171
GO:0016310	thiD	b2103
GO:0016310	ppsA	b1702
GO:0016310	lpxK	b0915
GO:0016310	pfkB	b1723
GO:0016310	tdk	b1238
GO:0016310	tmk	b1098
GO:0016310	murP	b2429
GO:0016310	cheA	b1888
GO:0016310	zraS	b4003
GO:0016310	gmk	b3648
GO:0016310	galK	b0757
GO:0016310	glpK	b3926
GO:0016310	nagE	b0679
GO:0016310	arcC	b0521
GO:0016310	garK	b3124
GO:0016310	rhaB	b3904
GO:0016310	thiM	b2104
GO:0016310	narQ	b2469
GO:0016310	psuK	b2166
GO:0016310	uhpB	b3668
GO:0016310	yegV	b2100
GO:0016310	gatA	b2094
GO:0016310	ackA	b2296
GO:0016310	barA	b2786
GO:0016310	adk	b0474
GO:0016310	lsrK	b1511
GO:0016310	alsK	b4084
GO:0016310	dcuS	b4125
GO:0016310	fryA	b2383
GO:0016310	cmtA	b2933
GO:0016310	arcB	b3210
GO:0016310	ypdA	b2380
GO:0016310	ptsN	b3204
GO:0016310	gntK	b3437
GO:0016310	yegS	b2086
GO:0016310	kdpD	b0695
GO:0016310	glk	b2388
GO:0016310	frlD	b3374
GO:0016310	otnK	b2737
GO:0016310	ubiB	b3835
GO:0016310	citG	b0613
GO:0016310	yeiI	b2160
GO:0016310	rfaY	b3625
GO:0016310	dgkA	b4042
GO:0016310	narX	b1222
GO:0016310	etk	b0981
GO:0016310	pykA	b1854
GO:0016310	frwB	b3950
GO:0016310	btsS	b2126
GO:0016310	torS	b0993
GO:0016310	glrK	b2556
GO:0016310	rcsD	b2216
GO:0016310	glvB	b3682
GO:0016310	cysC	b2750
GO:0016310	ribF	b0025
GO:0016310	thiK	b1106
GO:0016310	pfkA	b3916
GO:0016310	fryB	b2387
GO:0016310	aroL	b0388
GO:0016310	coaE	b0103
GO:0016310	ndk	b2518
GO:0016310	aroK	b3390
GO:0016310	rbsK	b3752
GO:0016310	rfaP	b3630
GO:0016310	yggC	b2928
GO:0016310	fruB	b2169
GO:0016310	dpiB	b0619
GO:0016310	pdxY	b1636
GO:0016310	ppsR	b1703
GO:0016310	rcsC	b2218
GO:0016310	ygcE	b2776
GO:0016310	hldE	b3052
GO:0016310	thrB	b0003
GO:0016310	yniA	b1725
GO:0016310	kdgK	b3526
GO:0016310	hprS	b1968
GO:0016310	araB	b0063
GO:0016310	manX	b1817
GO:0016310	agaV	b3133
GO:0016310	agaB	b3138
GO:0016310	rstB	b1609
GO:0016310	cmk	b0910
GO:0016310	relA	b2784
GO:0016310	tdcD	b3115
GO:0016310	crr	b2417
GO:0016310	nagK	b1119
GO:0016310	mngA	b0731
GO:0016310	dgoK	b3693
GO:0016310	ptsG	b1101
GO:0016310	chbB	b1738
GO:0016310	yadI	b0129
GO:0016310	yihV	b3883
GO:0016310	anmK	b1640
GO:0016310	envZ	b3404
GO:0016310	qseC	b3026
GO:0016310	selD	b1764
GO:0016310	bglF	b3722
GO:0016310	srlB	b2704
GO:0016310	thrA	b0002
GO:0016310	eutQ	b2460
GO:0016310	creC	b4399
GO:0016310	yahI	b0323
GO:0016310	prs	b1207
GO:0016310	nanK	b3222
GO:0016310	pdxK	b2418
GO:0016310	lyx	b3580
GO:0016310	ptsI	b2416
GO:0016310	folK	b0142
GO:0016310	ydjH	b1772
GO:0016310	lysC	b4024
GO:0016310	eutP	b2461
GO:0016310	coaA	b3974
GO:0016310	aceK	b4016
GO:0016310	mak	b0394
GO:0016310	malX	b1621
GO:0016310	udk	b2066
GO:0016310	treB	b4240
GO:0016310	frvA	b3900
GO:0016310	srlE	b2703
GO:0016310	frvB	b3899
GO:0016310	ascF	b2715
GO:0016310	pgk	b2926
GO:0016310	frvR	b3897
GO:0016310	pykF	b1676
GO:0016311	gph	b3385
GO:0016311	phoA	b0383
GO:0016311	appA	b0980
GO:0016311	yrfG	b3399
GO:0016311	ynbD	b1411
GO:0016311	uppP	b3057
GO:0016311	serB	b4388
GO:0016311	agp	b1002
GO:0016485	hybD	b2993
GO:0016485	hyaD	b0975
GO:0016485	lepB	b2568
GO:0016485	tldD	b3244
GO:0016485	hycI	b2717
GO:0016485	pmbA	b4235
GO:0016485	panZ	b3459
GO:0016540	panD	b0131
GO:0016540	psd	b4160
GO:0016540	iaaA	b0828
GO:0016998	mltC	b2963
GO:0016998	mpaA	b1326
GO:0016998	rrrD	b0555
GO:0016998	mltF	b2558
GO:0016998	yegX	b2102
GO:0016998	rrrQ	b1554
GO:0016998	emtA	b1193
GO:0017001	cof	b0446
GO:0017001	ampC	b4150
GO:0017004	ccmC	b2199
GO:0017004	sdhC	b0721
GO:0017004	ccmB	b2200
GO:0017004	ccmH	b2194
GO:0017004	nrfE	b4074
GO:0017004	ccmA	b2201
GO:0017004	dsbE	b2195
GO:0017004	sdhD	b0722
GO:0017004	ccmE	b2197
GO:0017004	ccmF	b2196
GO:0017004	ccmD	b2198
GO:0017004	dsbD	b4136
GO:0017004	ypjD	b2611
GO:0017038	tolQ	b0737
GO:0017038	tolB	b0740
GO:0017038	tolA	b0739
GO:0017038	secA	b0098
GO:0017038	exbB	b3006
GO:0017148	accD	b2316
GO:0017148	rpsG	b3341
GO:0017148	rsfS	b0637
GO:0017148	rplM	b3231
GO:0017148	mqsR	b3022
GO:0017148	yafO	b0233
GO:0017148	rplD	b3319
GO:0017148	rplJ	b3985
GO:0017148	rplY	b2185
GO:0017148	higB	b3083
GO:0017148	rplT	b1716
GO:0017148	csrA	b2696
GO:0017148	relE	b1563
GO:0017148	hpf	b3203
GO:0017148	ibpA	b3687
GO:0018104	erfK	b1990
GO:0018104	ybiS	b0819
GO:0018104	ycfS	b1113
GO:0018104	ynhG	b1678
GO:0018130	thiH	b3990
GO:0018130	bioB	b0775
GO:0018364	prmC	b1212
GO:0018364	prmB	b2330
GO:0018378	ccmH	b2194
GO:0018378	nrfF	b4075
GO:0018907	dmsB	b0895
GO:0018907	dmsC	b0896
GO:0018907	dmsA	b0894
GO:0019068	groEL	b4143
GO:0019068	groES	b4142
GO:0019240	argI	b4254
GO:0019240	argF	b0273
GO:0019240	ygeW	b2870
GO:0019243	gloC	b0927
GO:0019243	gloA	b1651
GO:0019243	gloB	b0212
GO:0019243	hchA	b1967
GO:0019249	hchA	b1967
GO:0019249	yhbO	b3153
GO:0019262	nanK	b3222
GO:0019262	nanM	b4310
GO:0019262	nanQ	b3221
GO:0019262	yjhC	b4280
GO:0019262	nanA	b3225
GO:0019262	nagB	b0678
GO:0019262	yieK	b3718
GO:0019262	nanE	b3223
GO:0019262	agaI	b3141
GO:0019262	nagA	b0677
GO:0019272	alaC	b2379
GO:0019272	alaA	b2290
GO:0019284	mtnN	b0159
GO:0019284	luxS	b2687
GO:0019285	betT	b0314
GO:0019285	betB	b0312
GO:0019285	betI	b0313
GO:0019285	betA	b0311
GO:0019288	ispG	b2515
GO:0019288	ispH	b0029
GO:0019288	dxr	b0173
GO:0019288	dxs	b0420
GO:0019288	ispF	b2746
GO:0019288	ispD	b2747
GO:0019288	ispE	b1208
GO:0019290	ahpC	b0605
GO:0019290	entE	b0594
GO:0019290	ybdZ	b4511
GO:0019290	entA	b0596
GO:0019294	gutQ	b2708
GO:0019294	kdsB	b0918
GO:0019294	kdsA	b1215
GO:0019294	kdsD	b3197
GO:0019299	rhaM	b3901
GO:0019299	rhaB	b3904
GO:0019299	rhaR	b3906
GO:0019299	rhaS	b3905
GO:0019299	rhaA	b3903
GO:0019299	rhaD	b3902
GO:0019301	rhaM	b3901
GO:0019301	fucO	b2799
GO:0019301	aldA	b1415
GO:0019301	rhaB	b3904
GO:0019301	rhaA	b3903
GO:0019301	rhaD	b3902
GO:0019301	fucK	b2803
GO:0019303	rbsD	b3748
GO:0019303	rbsK	b3752
GO:0019305	rfbC	b2038
GO:0019305	rfbB	b2041
GO:0019305	rfbD	b2040
GO:0019305	rfbA	b2039
GO:0019316	alsK	b4084
GO:0019316	alsE	b4085
GO:0019316	rpiB	b4090
GO:0019317	fucA	b2800
GO:0019317	fucK	b2803
GO:0019317	fucI	b2802
GO:0019317	fucO	b2799
GO:0019317	aldA	b1415
GO:0019323	rpe	b3386
GO:0019323	ulaF	b4198
GO:0019323	araD	b0061
GO:0019323	rhaD	b3902
GO:0019323	sgbE	b3583
GO:0019323	otnC	b2738
GO:0019323	fucA	b2800
GO:0019324	rhaA	b3903
GO:0019324	sgbU	b3582
GO:0019324	lyx	b3580
GO:0019324	araD	b0061
GO:0019324	sgbE	b3583
GO:0019344	cysK	b2414
GO:0019344	cysE	b3607
GO:0019344	cbl	b1987
GO:0019344	cysI	b2763
GO:0019344	cysB	b1275
GO:0019344	cysZ	b2413
GO:0019344	cysJ	b2764
GO:0019344	cysM	b2421
GO:0019345	grxA	b0849
GO:0019345	cysM	b2421
GO:0019346	metB	b3939
GO:0019346	metC	b3008
GO:0019353	hemA	b1210
GO:0019353	hemE	b3997
GO:0019363	nadR	b4390
GO:0019363	nadC	b0109
GO:0019363	pncB	b0931
GO:0019363	nadD	b0639
GO:0019363	pncA	b1768
GO:0019363	pncC	b2700
GO:0019363	nadA	b0750
GO:0019363	nadB	b2574
GO:0019380	mhpA	b0347
GO:0019380	mhpD	b0350
GO:0019380	hcaF	b2539
GO:0019380	hcaC	b2540
GO:0019380	hcaE	b2538
GO:0019380	hcaD	b2542
GO:0019380	hcaB	b2541
GO:0019380	mhpB	b0348
GO:0019380	mhpE	b0352
GO:0019380	mhpF	b0351
GO:0019380	mhpC	b0349
GO:0019394	garL	b3126
GO:0019394	gudD	b2787
GO:0019402	gatY	b2096
GO:0019402	gatD	b2091
GO:0019402	gatZ	b2095
GO:0019402	gatA	b2094
GO:0019402	gatB	b2093
GO:0019404	gatY	b2096
GO:0019404	gatZ	b2095
GO:0019404	gatD	b2091
GO:0019413	ackA	b2296
GO:0019413	pta	b2297
GO:0019419	cysD	b2752
GO:0019419	cysN	b2751
GO:0019427	pta	b2297
GO:0019427	acs	b4069
GO:0019430	sodC	b1646
GO:0019430	cybB	b1418
GO:0019430	sodB	b1656
GO:0019430	trxB	b0888
GO:0019430	sodA	b3908
GO:0019439	mhpE	b0352
GO:0019439	mhpF	b0351
GO:0019439	paoA	b0286
GO:0019439	mhpC	b0349
GO:0019439	mhpD	b0350
GO:0019439	paoB	b0285
GO:0019439	tyrR	b1323
GO:0019439	mhpA	b0347
GO:0019439	hcaC	b2540
GO:0019439	hcaD	b2542
GO:0019439	hcaB	b2541
GO:0019439	mhpR	b0346
GO:0019439	hcaF	b2539
GO:0019439	mhpB	b0348
GO:0019439	paoC	b0284
GO:0019439	hcaE	b2538
GO:0019448	csdA	b2810
GO:0019448	iscU	b2529
GO:0019448	thiI	b0423
GO:0019448	iscS	b2530
GO:0019448	tusA	b3470
GO:0019450	cysM	b2421
GO:0019450	metC	b3008
GO:0019450	yhaM	b4470
GO:0019464	gcvP	b2903
GO:0019464	gcvH	b2904
GO:0019464	gcvT	b2905
GO:0019464	lpdA	b0116
GO:0019477	patA	b3073
GO:0019477	patD	b1444
GO:0019477	glaH	b2659
GO:0019477	lhgD	b2660
GO:0019478	dadA	b1189
GO:0019478	dtd	b3887
GO:0019480	dadX	b1190
GO:0019480	dadA	b1189
GO:0019516	dld	b2133
GO:0019516	lldD	b3605
GO:0019516	ykgF	b0307
GO:0019518	tdh	b3616
GO:0019518	kbl	b3617
GO:0019521	idnT	b4265
GO:0019521	ghrB	b3553
GO:0019521	idnK	b4268
GO:0019521	gntP	b4321
GO:0019521	gntT	b3415
GO:0019521	idnR	b4264
GO:0019521	edd	b1851
GO:0019521	idnD	b4267
GO:0019521	gnd	b2029
GO:0019521	gntU	b4476
GO:0019538	pepB	b2523
GO:0019538	prmC	b1212
GO:0019538	prmB	b2330
GO:0019538	pepA	b4260
GO:0019544	astC	b1748
GO:0019544	astE	b1744
GO:0019544	astB	b1745
GO:0019544	astD	b1746
GO:0019544	astA	b1747
GO:0019545	astC	b1748
GO:0019545	astA	b1747
GO:0019545	astE	b1744
GO:0019545	astB	b1745
GO:0019545	astD	b1746
GO:0019546	yqeA	b2874
GO:0019546	arcC	b0521
GO:0019546	yahI	b0323
GO:0019563	glpD	b3426
GO:0019563	tpiA	b3919
GO:0019563	dhaM	b1198
GO:0019563	dhaL	b1199
GO:0019563	glpC	b2243
GO:0019563	dhaK	b1200
GO:0019563	glpK	b3926
GO:0019563	glpB	b2242
GO:0019563	glpA	b2241
GO:0019568	araD	b0061
GO:0019568	araA	b0062
GO:0019568	araC	b0064
GO:0019568	araB	b0063
GO:0019568	fucA	b2800
GO:0019569	araA	b0062
GO:0019569	araD	b0061
GO:0019569	araB	b0063
GO:0019571	fucA	b2800
GO:0019571	fucK	b2803
GO:0019571	fucI	b2802
GO:0019572	sgbE	b3583
GO:0019572	araD	b0061
GO:0019572	araB	b0063
GO:0019580	gudP	b2789
GO:0019580	garP	b3127
GO:0019588	gldA	b3945
GO:0019588	dcuD	b3227
GO:0019588	hybA	b2996
GO:0019592	uxaB	b1521
GO:0019592	mtlD	b3600
GO:0019594	yeiQ	b2172
GO:0019594	mtlD	b3600
GO:0019594	uxuB	b4323
GO:0019594	ydfI	b1542
GO:0019607	tynA	b1386
GO:0019607	feaB	b1385
GO:0019622	mhpB	b0348
GO:0019622	mhpA	b0347
GO:0019622	mhpC	b0349
GO:0019628	fdhF	b4079
GO:0019628	uacR	b2869
GO:0019628	uacF	b2887
GO:0019628	aegA	b2468
GO:0019629	prpB	b0331
GO:0019629	acnB	b0118
GO:0019629	prpE	b0335
GO:0019629	prpR	b0330
GO:0019632	aroE	b3281
GO:0019632	ydiB	b1692
GO:0019634	phnN	b4094
GO:0019634	phnJ	b4098
GO:0019634	phnI	b4099
GO:0019634	phnH	b4100
GO:0019634	phnG	b4101
GO:0019634	phnL	b4096
GO:0019634	phnK	b4097
GO:0019645	fdnI	b1476
GO:0019645	dmsA	b0894
GO:0019645	narH	b1225
GO:0019645	fdoI	b3892
GO:0019645	dmsB	b0895
GO:0019645	narI	b1227
GO:0019645	narG	b1224
GO:0019645	dmsC	b0896
GO:0019645	narY	b1467
GO:0019645	ynfH	b1590
GO:0019645	narZ	b1468
GO:0019645	nrfA	b4070
GO:0019645	torZ	b1872
GO:0019645	torY	b1873
GO:0019645	hyaB	b0973
GO:0019645	fdnG	b1474
GO:0019645	frdB	b4153
GO:0019645	frdA	b4154
GO:0019645	fdhF	b4079
GO:0019645	hycG	b2719
GO:0019645	hycF	b2720
GO:0019645	hycE	b2721
GO:0019645	hycD	b2722
GO:0019645	hyaA	b0972
GO:0019645	hyfE	b2485
GO:0019645	hyfC	b2483
GO:0019645	hyaC	b0974
GO:0019645	nrfC	b4072
GO:0019645	hycB	b2724
GO:0019645	hyfB	b2482
GO:0019645	fdoH	b3893
GO:0019645	hycC	b2723
GO:0019645	fdnH	b1475
GO:0019645	narV	b1465
GO:0019645	nrfB	b4071
GO:0019645	fdoG	b3894
GO:0019645	torC	b0996
GO:0019645	frdC	b4152
GO:0019645	torA	b0997
GO:0019645	frdD	b4151
GO:0019645	hybB	b2995
GO:0019645	hyfD	b2484
GO:0019645	yhjA	b3518
GO:0019645	hyfF	b2486
GO:0019645	nrfD	b4073
GO:0019645	hyfG	b2487
GO:0019646	appC	b0978
GO:0019646	cyoD	b0429
GO:0019646	sdhA	b0723
GO:0019646	appB	b0979
GO:0019646	cydB	b0734
GO:0019646	cyoB	b0431
GO:0019646	sdhD	b0722
GO:0019646	cyoA	b0432
GO:0019646	cyoC	b0430
GO:0019646	cydA	b0733
GO:0019646	sdhB	b0724
GO:0019646	cydX	b4515
GO:0019646	ndh	b1109
GO:0019646	sdhC	b0721
GO:0019664	adhE	b1241
GO:0019664	focA	b0904
GO:0019664	ldhA	b1380
GO:0019664	focB	b2492
GO:0019664	dcuC	b0621
GO:0019676	gltD	b3213
GO:0019676	gltB	b3212
GO:0019676	glnA	b3870
GO:0019679	prpC	b0333
GO:0019679	prpD	b0334
GO:0019693	nudF	b3034
GO:0019693	nudK	b2467
GO:0019693	nudE	b3397
GO:0019698	uxaB	b1521
GO:0019698	kduI	b2843
GO:0019698	kdgK	b3526
GO:0019698	uxaA	b3091
GO:0019698	uxaC	b3092
GO:0019698	garD	b3128
GO:0019698	ydjH	b1772
GO:0019698	kduD	b2842
GO:0019700	phnM	b4095
GO:0019700	phnP	b4092
GO:0019700	phnK	b4097
GO:0019700	phnL	b4096
GO:0019700	phnH	b4100
GO:0019700	phnI	b4099
GO:0019700	phnJ	b4098
GO:0019700	phnG	b4101
GO:0019740	rutC	b1010
GO:0019740	rutB	b1011
GO:0019740	rutF	b1007
GO:0019740	rutD	b1009
GO:0019740	rutE	b1008
GO:0019740	rutA	b1012
GO:0019740	aspA	b4139
GO:0019740	glnA	b3870
GO:0019752	gadB	b1493
GO:0019752	mdh	b3236
GO:0019752	entF	b0586
GO:0019752	gcl	b0507
GO:0019752	yagF	b0269
GO:0019752	yjhG	b4297
GO:0019752	nanS	b4309
GO:0019752	poxB	b0871
GO:0019752	leuA	b0074
GO:0019752	tyrA	b2600
GO:0019752	ilvG	b4488
GO:0019752	gadA	b3517
GO:0019752	aceA	b4015
GO:0019752	gdhA	b1761
GO:0019752	pheA	b2599
GO:0019752	oxc	b2373
GO:0019752	edd	b1851
GO:0019852	ulaE	b4197
GO:0019852	sgbU	b3582
GO:0019852	ulaF	b4198
GO:0019853	dkgA	b3012
GO:0019853	dkgB	b0207
GO:0019854	ulaG	b4192
GO:0019854	ulaD	b4196
GO:0019854	sgbH	b3581
GO:0019854	ulaF	b4198
GO:0019854	ulaE	b4197
GO:0019856	carB	b0033
GO:0019856	carA	b0032
GO:0019856	pyrL	b4246
GO:0019856	pyrG	b2780
GO:0019856	pyrC	b1062
GO:0019858	codB	b0336
GO:0019858	codA	b0337
GO:0019877	dapD	b0166
GO:0019877	dapA	b2478
GO:0019877	dapB	b0031
GO:0019877	asd	b3433
GO:0019877	dapE	b2472
GO:0019878	yieE	b3712
GO:0019878	acpT	b3475
GO:0019985	umuC	b1184
GO:0019985	recA	b2699
GO:0019985	umuD	b1183
GO:0022417	slyD	b3349
GO:0022417	skp	b0178
GO:0022611	hpf	b3203
GO:0022611	rmf	b0953
GO:0022611	tisB	b4618
GO:0022611	ygfA	b2912
GO:0022611	hokB	b4428
GO:0022611	obgE	b3183
GO:0022611	hipA	b1507
GO:0022611	raiA	b2597
GO:0022611	yigB	b3812
GO:0022900	bisC	b3551
GO:0022900	ydbK	b1378
GO:0022900	rsxD	b1630
GO:0022900	hydN	b2713
GO:0022900	frdA	b4154
GO:0022900	dsbD	b4136
GO:0022900	yfaE	b2236
GO:0022900	grxA	b0849
GO:0022900	nrdH	b2673
GO:0022900	hemG	b3850
GO:0022900	rsxC	b1629
GO:0022900	kefF	b0046
GO:0022900	ydhV	b1673
GO:0022900	norV	b2710
GO:0022900	dsbB	b1185
GO:0022900	cyoA	b0432
GO:0022900	rsxG	b1631
GO:0022900	glpC	b2243
GO:0022900	azoR	b1412
GO:0022900	fixA	b0041
GO:0022900	icd	b1136
GO:0022900	msrQ	b1972
GO:0022900	kefG	b3351
GO:0022900	ygcQ	b2769
GO:0022900	rsxE	b1632
GO:0022900	fixB	b0042
GO:0022900	hybO	b2997
GO:0022900	ynfF	b1588
GO:0022900	fldA	b0684
GO:0022900	rsxB	b1628
GO:0022900	napA	b2206
GO:0022900	ysaA	b3573
GO:0022900	napC	b2202
GO:0022900	ygcR	b2770
GO:0022900	ynfE	b1587
GO:0022900	fldB	b2895
GO:0022900	fdx	b2525
GO:0022900	ydiQ	b1697
GO:0022900	glpD	b3426
GO:0022900	rsxA	b1627
GO:0022900	ydiR	b1698
GO:0022900	sdhA	b0723
GO:0022900	hyfI	b2489
GO:0022904	dld	b2133
GO:0022904	nuoJ	b2280
GO:0022904	cyoC	b0430
GO:0022904	nuoN	b2276
GO:0022904	nuoM	b2277
GO:0022904	hybC	b2994
GO:0022904	hyaB	b0973
GO:0022904	nuoC	b2286
GO:0022904	fdoI	b3892
GO:0022904	sdhB	b0724
GO:0022904	cybB	b1418
GO:0022904	yceJ	b1057
GO:0022904	nuoK	b2279
GO:0022904	nuoA	b2288
GO:0022904	nuoG	b2283
GO:0022904	nuoI	b2281
GO:0022904	cyoB	b0431
GO:0022904	nuoE	b2285
GO:0022904	nuoH	b2282
GO:0022904	fdnI	b1476
GO:0022904	nuoB	b2287
GO:0022904	nuoL	b2278
GO:0022904	hyfG	b2487
GO:0022904	hyaC	b0974
GO:0022904	nuoF	b2284
GO:0022904	hycE	b2721
GO:0022904	yodB	b1974
GO:0022904	ydhU	b1670
GO:0023019	fecA	b4291
GO:0023019	fecR	b4292
GO:0023019	glnL	b3869
GO:0030001	mntH	b2392
GO:0030001	trkH	b3849
GO:0030001	zntB	b1342
GO:0030001	trkG	b1363
GO:0030001	znuA	b1857
GO:0030001	zntA	b3469
GO:0030001	zupT	b3040
GO:0030001	corA	b3816
GO:0030003	pqqU	b1451
GO:0030003	exbD	b3005
GO:0030003	exbB	b3006
GO:0030003	tonB	b1252
GO:0030091	ytfE	b4209
GO:0030091	yhbO	b3153
GO:0030091	yfaE	b2236
GO:0030091	hchA	b1967
GO:0030091	msrQ	b1972
GO:0030091	fre	b3844
GO:0030091	msrA	b4219
GO:0030091	msrB	b1778
GO:0030091	msrP	b1971
GO:0030091	pcm	b2743
GO:0030091	eutA	b2451
GO:0030091	yajL	b0424
GO:0030153	cbrA	b3690
GO:0030153	cbrC	b3717
GO:0030163	aat	b0885
GO:0030163	hslV	b3932
GO:0030163	ftsH	b3178
GO:0030163	lon	b0439
GO:0030163	clpS	b0881
GO:0030163	prc	b1830
GO:0030163	ycbZ	b0955
GO:0030164	hslV	b3932
GO:0030164	hslU	b3931
GO:0030164	clpX	b0438
GO:0030174	hda	b2496
GO:0030174	dnaA	b3702
GO:0030174	dnaN	b3701
GO:0030244	bcsG	b3538
GO:0030244	bcsC	b3530
GO:0030244	dgcQ	b1956
GO:0030244	bcsA	b3533
GO:0030244	bcsF	b3537
GO:0030244	bcsB	b3532
GO:0030244	bcsE	b3536
GO:0030244	yhjR	b3535
GO:0030254	fliR	b1950
GO:0030254	fliI	b1941
GO:0030254	fliQ	b1949
GO:0030254	fliP	b1948
GO:0030254	fliH	b1940
GO:0030254	fliJ	b1942
GO:0030254	fliO	b1947
GO:0030254	flhB	b1880
GO:0030254	flhA	b1879
GO:0030258	lpp	b1677
GO:0030258	cfa	b1661
GO:0030261	mukE	b0923
GO:0030261	dps	b0812
GO:0030261	hupA	b4000
GO:0030261	mukF	b0922
GO:0030261	hupB	b0440
GO:0030261	mukB	b0924
GO:0030308	ybjN	b0853
GO:0030308	ssnA	b2879
GO:0030308	yodE	b4780
GO:0030308	yhaV	b3130
GO:0030308	chpB	b4225
GO:0030308	mazF	b2782
